user_id,user_title,user_dob,user_state,user_reg_date
10543,Mrs,1947-10-16,Bavaria,2016-06-18
10545,Mrs,1960-01-19,Lower Saxony,2016-04-20
10548,Mrs,1952-08-17,Baden-Wuerttemberg,2016-02-27
10550,Mrs,1962-07-13,Lower Saxony,2016-06-18
10554,Mrs,1967-06-12,Saxony,2015-04-20
10556,Mrs,1960-07-28,Schleswig-Holstein,2016-09-04
10560,Mrs,NA,Hamburg,2016-04-20
10563,Mrs,1966-01-20,Lower Saxony,2015-02-17
10565,Mrs,1977-03-09,Bavaria,2015-03-14
10566,Mrs,1942-01-31,North Rhine-Westphalia,2015-02-17
10572,Mrs,1967-05-18,North Rhine-Westphalia,2016-04-20
10574,Mrs,1966-05-06,Lower Saxony,2015-02-17
10576,Mrs,1963-10-29,Baden-Wuerttemberg,2015-02-25
10582,Mrs,1967-02-02,North Rhine-Westphalia,2015-02-17
10585,Mrs,1964-09-09,Hesse,2015-04-13
10588,Mrs,1959-04-03,Schleswig-Holstein,2015-02-17
10589,Mrs,1964-06-03,Lower Saxony,2015-02-17
10590,Mrs,1943-02-15,Bavaria,2016-06-24
10592,Mrs,1965-12-09,North Rhine-Westphalia,2015-02-17
10595,Mrs,1948-11-14,Rhineland-Palatinate,2015-02-17
10596,Mr,1968-01-21,Schleswig-Holstein,2015-02-17
10598,Mrs,1961-02-16,Rhineland-Palatinate,2016-05-06
10600,Mrs,1975-04-05,Lower Saxony,2015-02-17
10604,Mrs,1965-04-15,Lower Saxony,2015-06-24
10606,Mrs,1965-12-21,North Rhine-Westphalia,2016-04-20
10611,Mrs,1975-08-09,Rhineland-Palatinate,2016-08-26
10614,Mrs,1953-06-11,Baden-Wuerttemberg,2015-03-30
10615,Mrs,1968-11-25,Lower Saxony,2016-02-18
10617,Mrs,1951-06-14,North Rhine-Westphalia,2016-01-17
10622,Mrs,1967-09-05,North Rhine-Westphalia,2015-02-17
10623,Mrs,1964-05-28,Saxony-Anhalt,2015-12-12
10628,Mrs,1964-04-19,Brandenburg,2015-02-17
10634,Mrs,1981-05-12,Saxony,2015-04-18
10636,Mrs,1968-02-17,North Rhine-Westphalia,2015-02-17
10640,Mrs,1960-03-23,Lower Saxony,2015-02-17
10643,Mrs,1953-03-02,Lower Saxony,2016-02-07
10646,Mrs,1967-12-20,North Rhine-Westphalia,2015-02-17
10647,Mrs,1961-02-27,North Rhine-Westphalia,2016-02-08
10654,Mrs,1964-06-27,North Rhine-Westphalia,2016-04-20
10656,Mrs,1968-10-10,Lower Saxony,2015-08-19
10660,Mrs,1968-02-03,Bavaria,2015-02-17
10662,Mrs,NA,Schleswig-Holstein,2016-03-12
10663,Mrs,1964-10-17,North Rhine-Westphalia,2015-02-17
10676,Mrs,1970-03-31,Schleswig-Holstein,2015-02-17
10677,Mrs,1958-10-01,Baden-Wuerttemberg,2015-12-13
10680,Mrs,1940-11-20,Bavaria,2015-02-17
10683,Mrs,1962-01-22,North Rhine-Westphalia,2016-07-02
10686,Mrs,1974-06-08,Thuringia,2015-10-14
10689,Mrs,1972-11-07,Hamburg,2015-11-12
10694,Mrs,1968-01-28,Bavaria,2015-02-17
10701,Mrs,NA,Lower Saxony,2016-04-20
10702,Mrs,1963-04-01,North Rhine-Westphalia,2015-04-18
10704,Mrs,1962-02-13,Lower Saxony,2015-02-17
10708,Mrs,1964-04-18,North Rhine-Westphalia,2015-02-17
10713,Mr,1952-08-16,Hamburg,2015-03-20
10717,Mrs,1971-09-18,Schleswig-Holstein,2015-02-17
10718,Mrs,1964-04-27,Rhineland-Palatinate,2015-07-07
10722,Mrs,1966-10-01,Mecklenburg-Western Pomerania,2016-04-20
10726,Mrs,1961-08-19,Baden-Wuerttemberg,2016-03-09
10739,Mrs,1972-08-12,Baden-Wuerttemberg,2016-03-01
10744,Mrs,1953-11-10,Baden-Wuerttemberg,2015-09-04
10750,Mrs,1959-02-01,Berlin,2015-02-17
10758,Mrs,1952-04-03,Bavaria,2015-02-17
10767,Mrs,1962-10-13,Bavaria,2016-05-17
10780,Mrs,1970-05-12,Schleswig-Holstein,2016-04-20
10784,Mrs,1960-06-10,North Rhine-Westphalia,2015-02-17
10787,Mrs,1960-12-08,Lower Saxony,2016-04-20
10790,Mrs,1975-09-21,North Rhine-Westphalia,2015-03-09
10795,Mrs,1901-02-19,Berlin,2015-02-17
10799,Mrs,1953-03-03,Saxony,2015-02-17
10809,Mrs,1963-03-29,Schleswig-Holstein,2015-02-17
10815,Mrs,1974-08-14,North Rhine-Westphalia,2015-02-24
10818,Mrs,1959-04-03,Brandenburg,2015-08-04
10819,Mrs,1970-01-17,Bavaria,2016-04-21
10820,Mrs,1947-12-29,Lower Saxony,2015-02-17
10822,Mrs,1966-08-30,Lower Saxony,2016-04-20
10828,Mrs,1965-11-10,Rhineland-Palatinate,2015-02-17
10829,Mrs,1965-09-24,Baden-Wuerttemberg,2016-03-18
10841,Mrs,1962-01-18,Lower Saxony,2016-04-20
10843,Mrs,1959-04-01,Lower Saxony,2015-02-17
10844,Mrs,1964-10-23,North Rhine-Westphalia,2015-02-17
10845,Mrs,1988-01-25,Schleswig-Holstein,2016-04-20
10847,Mrs,1900-11-21,North Rhine-Westphalia,2015-02-17
10850,Mrs,1970-04-30,Baden-Wuerttemberg,2016-04-20
10852,Mrs,1961-02-17,North Rhine-Westphalia,2016-02-26
10855,Mrs,1973-11-05,Schleswig-Holstein,2016-04-20
10856,Mrs,1949-11-21,North Rhine-Westphalia,2016-01-05
10865,Mrs,1900-11-21,Hesse,2015-12-21
10866,Mrs,1948-04-02,North Rhine-Westphalia,2015-02-17
10869,Mrs,1977-05-04,Bavaria,2015-03-01
10872,Mrs,1979-10-11,Hesse,2015-02-17
10876,Mrs,1900-11-21,Rhineland-Palatinate,2015-02-17
10877,Mrs,1965-07-31,Berlin,2015-09-26
10879,Mrs,1964-06-15,North Rhine-Westphalia,2015-02-17
10882,Mrs,1956-11-06,North Rhine-Westphalia,2015-02-17
10886,Mrs,1973-02-21,Lower Saxony,2016-02-17
10887,Mrs,1978-08-11,Hesse,2015-02-17
10893,Mrs,1944-12-18,Saxony,2016-04-21
10897,Mrs,1970-06-16,Baden-Wuerttemberg,2015-02-17
10900,Mrs,1959-08-22,Bavaria,2016-04-21
10905,Mrs,1947-06-28,Berlin,2016-02-29
10906,Mrs,1970-05-14,North Rhine-Westphalia,2015-12-05
10907,Mrs,NA,Hesse,2016-04-21
10908,Mrs,1968-11-11,Lower Saxony,2016-04-21
10911,Mrs,NA,Lower Saxony,2016-02-26
10914,Mrs,1968-04-19,Schleswig-Holstein,2015-04-20
10915,Mrs,1953-10-22,Hesse,2016-04-21
10920,Mrs,1964-03-28,Bavaria,2015-02-17
10928,Mrs,1971-04-21,Bavaria,2015-02-17
10933,Mrs,1955-10-14,Baden-Wuerttemberg,2016-04-21
10935,Mrs,1968-01-02,Brandenburg,2015-02-17
10936,Mrs,1961-06-14,North Rhine-Westphalia,2015-08-25
10937,Mrs,1965-02-23,Baden-Wuerttemberg,2015-10-29
10946,Mrs,1959-12-01,Bavaria,2015-08-13
10952,Mrs,1966-08-06,Schleswig-Holstein,2015-05-03
10963,Mrs,NA,Lower Saxony,2016-02-26
10966,Mrs,1963-11-23,Schleswig-Holstein,2016-04-21
10972,Mrs,1945-05-29,Rhineland-Palatinate,2015-02-17
10973,Mrs,1965-11-02,Bavaria,2015-02-17
10976,Mrs,1968-03-18,Hesse,2015-02-24
10980,Mrs,1968-06-11,North Rhine-Westphalia,2015-02-17
10982,Mrs,1968-06-02,Lower Saxony,2016-04-21
10983,Mrs,1971-02-06,Baden-Wuerttemberg,2015-02-17
10986,Mrs,1971-07-18,Hamburg,2016-04-21
10991,Mrs,1961-02-06,Hamburg,2015-02-17
10997,Mrs,1963-10-02,North Rhine-Westphalia,2016-01-12
10999,Mrs,1950-06-21,North Rhine-Westphalia,2016-06-12
11006,Mrs,1960-05-29,Hamburg,2016-04-21
11007,Mrs,1972-10-11,Bavaria,2016-02-07
11016,Mrs,1952-01-13,Saxony-Anhalt,2016-03-24
11019,Mrs,1950-09-19,Baden-Wuerttemberg,2015-11-12
11021,Mrs,1961-06-07,Baden-Wuerttemberg,2016-02-13
11028,Mrs,1958-07-08,Lower Saxony,2015-05-27
11030,Mrs,1956-02-03,Schleswig-Holstein,2015-02-17
11034,Mrs,1971-11-17,Thuringia,2015-02-17
11037,Mrs,1957-07-11,Bavaria,2016-04-21
11042,Mrs,1963-02-28,Lower Saxony,2016-04-21
11043,Mrs,1953-09-23,Lower Saxony,2015-02-17
11045,Mrs,1965-06-01,North Rhine-Westphalia,2015-02-17
11053,Mrs,1984-12-06,Mecklenburg-Western Pomerania,2015-02-17
11062,Mrs,1979-05-14,Mecklenburg-Western Pomerania,2015-06-08
11065,Mrs,NA,North Rhine-Westphalia,2015-10-23
11069,Mrs,1962-12-05,Hesse,2016-01-30
11075,Mrs,1956-01-29,Hamburg,2015-02-17
11076,Mrs,1978-10-01,Baden-Wuerttemberg,2015-05-19
11078,Mrs,1960-01-28,North Rhine-Westphalia,2015-08-07
11080,Mrs,1958-03-06,North Rhine-Westphalia,2015-02-17
11082,Mrs,1954-07-13,Lower Saxony,2015-03-17
11092,Mrs,1977-03-23,Hesse,2016-04-21
11098,Mrs,1982-03-31,Bavaria,2016-04-21
11100,Mrs,1954-10-14,North Rhine-Westphalia,2016-03-06
11105,Mrs,1965-09-11,Schleswig-Holstein,2015-02-17
11106,Mrs,1962-04-29,Lower Saxony,2015-02-17
11107,Mrs,1968-06-14,Rhineland-Palatinate,2015-09-28
11108,Mrs,1961-03-07,North Rhine-Westphalia,2016-06-30
11111,Mrs,1963-02-08,Lower Saxony,2016-02-27
11113,Mrs,1973-04-30,Rhineland-Palatinate,2015-02-17
11121,Mrs,1974-02-19,Thuringia,2015-02-17
11130,Mrs,1964-12-03,North Rhine-Westphalia,2016-04-21
11139,Mrs,1979-03-18,Brandenburg,2015-09-12
11144,Mrs,1958-05-24,Baden-Wuerttemberg,2015-10-15
11145,Mrs,1967-02-22,Baden-Wuerttemberg,2015-02-17
11156,Mrs,1956-01-01,Bremen,2015-02-17
11159,Mrs,1955-07-19,North Rhine-Westphalia,2015-02-17
11168,Mrs,1968-01-14,North Rhine-Westphalia,2015-02-17
11171,Mrs,1976-04-09,North Rhine-Westphalia,2016-09-02
11172,Mrs,1958-04-08,Baden-Wuerttemberg,2016-06-30
11176,Mrs,1963-05-21,North Rhine-Westphalia,2015-02-17
11183,Mrs,1949-02-27,Baden-Wuerttemberg,2015-05-24
11185,Mrs,1960-09-21,Saxony,2016-04-21
11187,Mrs,1951-03-28,Hamburg,2015-03-18
11193,Mrs,1977-08-11,North Rhine-Westphalia,2015-02-17
11194,Mrs,1900-11-21,North Rhine-Westphalia,2015-02-17
11195,Mrs,1958-03-28,Baden-Wuerttemberg,2015-02-17
11207,Mrs,1969-10-05,North Rhine-Westphalia,2015-03-31
11208,Mrs,1966-12-03,Rhineland-Palatinate,2015-02-17
11214,Mrs,1961-01-26,North Rhine-Westphalia,2016-07-01
11225,Mrs,1962-10-21,Brandenburg,2015-02-17
11226,Mrs,1964-06-14,Lower Saxony,2016-05-30
11229,Mrs,1975-07-16,Lower Saxony,2016-01-17
11230,Mrs,NA,Bavaria,2015-02-17
11232,Mrs,1968-11-10,North Rhine-Westphalia,2015-10-30
11238,Mrs,1967-05-06,Rhineland-Palatinate,2015-02-17
11239,Mrs,1954-11-25,Bavaria,2016-07-12
11244,Mrs,1970-05-11,Bavaria,2015-02-17
11248,Mrs,1969-05-01,North Rhine-Westphalia,2016-03-16
11250,Mrs,1977-04-30,North Rhine-Westphalia,2016-04-21
11252,Mrs,1955-12-14,Baden-Wuerttemberg,2015-02-17
11260,Mrs,1950-11-21,North Rhine-Westphalia,2015-04-24
11262,Mrs,1964-08-14,North Rhine-Westphalia,2016-08-30
11263,Mrs,1949-11-21,Lower Saxony,2015-02-26
11265,Mrs,1966-02-24,North Rhine-Westphalia,2016-04-21
11266,Mrs,1970-12-12,Bavaria,2016-04-21
11267,Mrs,1963-11-13,Lower Saxony,2015-02-17
11270,Mrs,1900-11-21,North Rhine-Westphalia,2015-02-17
11277,Mrs,1956-05-18,Lower Saxony,2016-04-21
11280,Mrs,1966-12-11,North Rhine-Westphalia,2016-04-21
11281,Mrs,1977-04-28,Rhineland-Palatinate,2016-02-28
11286,Mrs,1964-02-25,Rhineland-Palatinate,2016-04-21
11289,Mrs,1971-10-29,Bavaria,2016-02-06
11290,Mrs,1960-10-20,Bavaria,2015-08-05
11295,Mrs,1968-10-04,North Rhine-Westphalia,2016-04-21
11297,Mrs,1972-06-27,Lower Saxony,2015-02-17
11298,Mrs,1967-01-28,North Rhine-Westphalia,2016-03-01
11305,Mrs,1963-07-29,Hesse,2016-05-21
11312,Mrs,1954-07-20,Lower Saxony,2016-02-28
11313,Mrs,1939-05-03,Lower Saxony,2015-02-17
11314,Mrs,1955-02-17,Hamburg,2016-06-18
11315,Mrs,1947-12-31,Bavaria,2015-07-18
11325,Mrs,1948-04-11,North Rhine-Westphalia,2016-02-23
11326,Mrs,1956-08-14,Hesse,2015-02-17
11328,Mrs,1967-02-01,Saxony,2015-02-17
11332,Mrs,NA,Saarland,2016-01-20
11333,Mrs,1965-12-09,Hesse,2016-04-21
11345,Mrs,1900-11-21,Lower Saxony,2015-04-22
11347,Mrs,1965-06-02,Baden-Wuerttemberg,2015-02-17
11350,Mrs,1969-03-01,Bavaria,2015-02-17
11367,Mrs,1963-08-26,North Rhine-Westphalia,2015-02-17
11369,Mrs,1968-06-07,Baden-Wuerttemberg,2016-07-16
11372,Mrs,1974-07-06,North Rhine-Westphalia,2015-02-17
11378,Mrs,1949-06-29,North Rhine-Westphalia,2015-02-17
11379,Mrs,1964-10-21,Schleswig-Holstein,2016-09-01
11384,Mrs,1981-01-20,North Rhine-Westphalia,2016-01-16
11385,Mrs,1986-12-21,North Rhine-Westphalia,2016-04-21
11386,Mrs,1972-03-04,North Rhine-Westphalia,2016-01-20
11389,Mrs,1977-05-10,North Rhine-Westphalia,2015-08-07
11392,Mrs,1965-04-18,Lower Saxony,2015-02-17
11397,Mrs,1900-11-21,Bremen,2015-02-17
11398,Mrs,1958-09-23,Schleswig-Holstein,2016-01-16
11401,Mrs,1957-10-06,Lower Saxony,2015-02-17
11410,Mrs,1961-11-11,Bavaria,2016-04-21
11412,Mrs,1975-08-23,Bavaria,2016-02-07
11417,Mrs,1971-12-14,Lower Saxony,2015-04-24
11419,Mrs,1950-03-31,Bavaria,2016-08-12
11420,Mrs,1963-10-16,North Rhine-Westphalia,2015-02-17
11427,Mrs,1900-11-21,North Rhine-Westphalia,2015-09-20
11428,Mrs,1960-03-19,Hamburg,2016-02-01
11429,Mrs,1963-12-11,North Rhine-Westphalia,2015-02-17
11430,Mrs,1967-08-07,Bavaria,2016-03-04
11434,Mrs,1956-03-05,Berlin,2015-02-17
11441,Mrs,1969-08-21,Brandenburg,2015-02-17
11444,Mrs,1952-08-06,North Rhine-Westphalia,2015-02-17
11445,Mrs,1961-03-10,North Rhine-Westphalia,2016-07-01
11450,Mrs,1963-06-27,North Rhine-Westphalia,2015-02-17
11454,Mrs,1966-04-24,Saxony,2015-02-17
11455,Mrs,1955-07-21,North Rhine-Westphalia,2016-04-22
11457,Mrs,1964-07-02,North Rhine-Westphalia,2015-02-17
11464,Mrs,1963-04-19,Bavaria,2015-02-17
11467,Mrs,1964-07-29,Baden-Wuerttemberg,2015-05-08
11468,Mrs,1972-10-14,Baden-Wuerttemberg,2015-06-20
11473,Mrs,1969-02-25,Bavaria,2015-02-17
11476,Mrs,1948-06-16,Lower Saxony,2016-03-28
11478,Mr,1978-01-26,Hesse,2016-05-02
11481,Mrs,1954-09-22,North Rhine-Westphalia,2015-02-17
11486,Mrs,1968-11-14,Hesse,2015-02-17
11488,Mrs,1970-04-08,Bavaria,2015-02-17
11489,Mrs,1966-01-20,Brandenburg,2016-09-09
11492,Mrs,1965-02-07,North Rhine-Westphalia,2016-05-30
11502,Mrs,1985-01-31,Saxony-Anhalt,2015-02-17
11513,Mrs,1964-02-06,North Rhine-Westphalia,2016-05-20
11515,Mrs,1901-04-11,Bavaria,2015-02-17
11519,Mrs,1967-10-13,North Rhine-Westphalia,2016-04-22
11520,Mrs,1981-04-19,North Rhine-Westphalia,2015-10-31
11532,Mrs,NA,Schleswig-Holstein,2016-03-17
11533,Mrs,1971-03-20,North Rhine-Westphalia,2016-01-28
11538,Mrs,1972-05-16,Hesse,2015-02-17
11539,Mrs,1953-09-11,North Rhine-Westphalia,2015-06-08
11540,Mrs,1971-01-02,Schleswig-Holstein,2015-02-17
11546,Mr,1956-05-16,Baden-Wuerttemberg,2015-02-17
11548,Mrs,1972-03-09,Bavaria,2016-04-22
11549,Mrs,1980-06-14,Hamburg,2015-09-14
11550,Mrs,1958-11-18,Bavaria,2016-04-13
11551,Mrs,1969-05-29,Lower Saxony,2016-04-22
11554,Mrs,1962-07-28,Rhineland-Palatinate,2016-03-25
11561,Mrs,1964-03-03,Lower Saxony,2015-08-05
11564,Mrs,1964-04-05,Lower Saxony,2016-04-22
11571,Mrs,1961-12-05,Rhineland-Palatinate,2015-02-17
11574,Mrs,1965-04-14,Saarland,2015-02-17
11584,Mrs,NA,Hesse,2016-04-22
11585,Mrs,1968-05-24,Hesse,2015-02-17
11587,Mrs,1971-01-11,Hesse,2016-03-19
11588,Mrs,1951-06-09,Baden-Wuerttemberg,2016-07-16
11590,Mrs,1969-09-15,Baden-Wuerttemberg,2015-02-25
11602,Mrs,1949-11-21,Baden-Wuerttemberg,2015-03-03
11605,Mrs,1950-12-23,Hesse,2015-11-06
11608,Mrs,1970-05-03,North Rhine-Westphalia,2015-02-17
11610,Mrs,1955-12-23,Lower Saxony,2016-02-22
11613,Mrs,1962-12-27,Bavaria,2015-02-17
11614,Mrs,1952-11-24,Hesse,2016-04-22
11622,Mrs,1967-03-05,Hesse,2015-02-17
11624,Mrs,1962-02-05,North Rhine-Westphalia,2015-02-17
11625,Mrs,1970-09-04,Hesse,2015-02-17
11630,Mrs,1969-08-22,Bavaria,2015-08-12
11645,Mrs,1972-08-04,North Rhine-Westphalia,2015-09-01
11652,Mrs,1961-05-15,Rhineland-Palatinate,2015-07-04
11659,Mrs,1955-03-26,North Rhine-Westphalia,2015-02-17
11679,Mrs,1956-04-26,Baden-Wuerttemberg,2015-03-23
11683,Mrs,1972-02-06,Mecklenburg-Western Pomerania,2016-02-11
11687,Mrs,1961-06-21,Lower Saxony,2015-02-17
11690,Mrs,1975-05-28,Saxony,2015-05-10
11693,Mrs,1963-05-19,Hesse,2015-02-17
11698,Mrs,1973-09-22,North Rhine-Westphalia,2015-02-17
11710,Mrs,1965-02-17,Baden-Wuerttemberg,2016-04-22
11711,Mrs,1964-06-21,Lower Saxony,2015-02-17
11714,Mrs,1964-09-01,Lower Saxony,2016-04-22
11716,Mrs,1966-09-19,Lower Saxony,2015-10-20
11717,Mrs,NA,North Rhine-Westphalia,2016-04-22
11718,Mrs,1971-12-03,Lower Saxony,2016-02-20
11721,Mrs,1972-08-31,Bavaria,2016-04-22
11729,Mrs,1965-03-23,North Rhine-Westphalia,2015-08-17
11731,Mrs,1954-08-11,Hamburg,2015-02-17
11733,Mrs,1959-11-25,North Rhine-Westphalia,2015-12-13
11735,Mrs,1960-07-16,Lower Saxony,2015-02-17
11737,Mrs,1970-09-18,Lower Saxony,2015-02-17
11742,Mrs,1961-01-29,Rhineland-Palatinate,2016-05-09
11751,Mrs,1965-08-13,Rhineland-Palatinate,2015-12-02
11753,Mrs,1974-11-24,Bavaria,2015-02-17
11757,Mrs,1981-09-15,North Rhine-Westphalia,2015-11-03
11758,Mrs,1966-10-09,Schleswig-Holstein,2015-11-01
11760,Mrs,1970-03-28,Baden-Wuerttemberg,2016-08-13
11779,Mrs,1961-12-05,Rhineland-Palatinate,2015-02-17
11784,Mrs,1952-02-11,North Rhine-Westphalia,2016-04-23
11789,Mrs,1951-12-11,North Rhine-Westphalia,2015-02-17
11792,Mrs,1979-08-14,Bavaria,2016-04-23
11794,Mrs,1968-02-08,North Rhine-Westphalia,2015-02-17
11799,Mrs,1975-04-03,Hesse,2015-08-23
11812,Mrs,1953-07-14,Rhineland-Palatinate,2015-02-17
11822,Mrs,1949-11-21,Berlin,2015-04-05
11824,Mrs,1954-09-10,Baden-Wuerttemberg,2015-02-17
11826,Mrs,1953-07-28,Hesse,2015-08-27
11831,Mrs,1976-07-28,Hamburg,2015-02-17
11837,Mrs,1969-05-04,Bavaria,2015-02-17
11838,Mrs,1965-08-20,Brandenburg,2015-09-12
11840,Mrs,1957-12-05,North Rhine-Westphalia,2015-02-17
11846,Mrs,1946-01-30,Hesse,2016-04-23
11851,Mrs,NA,Rhineland-Palatinate,2016-08-26
11852,Mrs,1970-05-27,Lower Saxony,2016-04-23
11861,Mrs,1955-06-19,Hamburg,2016-08-27
11864,Mrs,1967-12-28,Lower Saxony,2015-02-17
11870,Mrs,1949-09-26,Lower Saxony,2016-04-23
11872,Mrs,1967-04-22,Lower Saxony,2016-09-10
11881,Mrs,1965-02-06,Bavaria,2015-02-17
11885,Mrs,1985-09-08,Hesse,2015-08-25
11887,Mr,1950-03-30,Saxony,2015-02-17
11888,Mrs,1976-09-09,Schleswig-Holstein,2016-04-23
11908,Mrs,1964-07-07,Hesse,2015-02-17
11917,Mrs,1961-07-09,Bavaria,2016-04-23
11922,Mrs,1962-06-13,Hesse,2016-04-23
11929,Mrs,1962-06-02,Baden-Wuerttemberg,2016-04-23
11939,Mrs,1970-05-29,Thuringia,2015-02-17
11940,Mrs,NA,Saxony,2016-03-20
11942,Mrs,1950-03-15,Bavaria,2015-02-17
11950,Mrs,1958-06-18,Bavaria,2015-05-24
11955,Mrs,1972-03-28,Lower Saxony,2016-01-25
11956,Mrs,1973-02-18,Berlin,2016-03-17
11957,Mrs,1958-02-15,Schleswig-Holstein,2015-02-17
11958,Mrs,1950-01-13,Schleswig-Holstein,2015-11-22
11970,Mrs,1957-08-20,Lower Saxony,2016-04-23
11972,Mrs,1948-08-25,Bavaria,2016-08-21
11973,Mrs,1964-10-14,Baden-Wuerttemberg,2016-04-23
11974,Mrs,1975-01-06,Bavaria,2016-04-23
11976,Mrs,1972-09-25,Hesse,2015-02-17
11977,Mrs,1961-10-22,North Rhine-Westphalia,2015-02-17
11986,Mrs,1964-04-02,Lower Saxony,2016-07-01
11987,Mrs,1955-03-22,Lower Saxony,2016-04-23
11999,Mrs,1968-01-09,Lower Saxony,2016-04-23
12005,Mrs,1979-09-20,North Rhine-Westphalia,2016-04-23
12007,Mrs,1960-07-03,Lower Saxony,2015-02-17
12009,Mrs,1971-07-14,Saarland,2016-04-09
12012,Mrs,1973-12-08,North Rhine-Westphalia,2015-02-17
12013,Mrs,1954-06-05,Baden-Wuerttemberg,2015-11-13
12018,Mrs,1946-02-01,North Rhine-Westphalia,2015-02-17
12020,Mrs,1964-05-22,Baden-Wuerttemberg,2015-02-17
12023,Mrs,1963-11-07,North Rhine-Westphalia,2015-11-13
12029,Mrs,1964-06-10,Bavaria,2015-02-28
12035,Mrs,1961-04-22,North Rhine-Westphalia,2016-04-23
12036,Mrs,1980-05-31,Lower Saxony,2016-04-23
12037,Mrs,1956-08-05,North Rhine-Westphalia,2016-08-10
12039,Mrs,1969-04-03,North Rhine-Westphalia,2015-02-17
12042,Mrs,1961-03-09,Berlin,2015-02-17
12043,Mrs,1969-05-24,Bavaria,2015-02-17
12045,Mrs,1969-01-18,North Rhine-Westphalia,2015-02-17
12051,Mrs,1966-07-25,Hamburg,2016-08-13
12057,Mrs,1962-06-06,Brandenburg,2015-02-17
12060,Mrs,1977-12-25,Saxony,2016-01-20
12068,Mrs,1964-12-15,Baden-Wuerttemberg,2016-04-23
12072,Mrs,1939-05-03,North Rhine-Westphalia,2015-02-17
12076,Mrs,1960-12-14,North Rhine-Westphalia,2016-04-23
12082,Mrs,1972-05-18,Saarland,2015-02-17
12083,Mrs,1980-03-01,Saxony-Anhalt,2015-03-12
12085,Mrs,1970-12-30,Lower Saxony,2016-01-23
12086,Mrs,1986-05-06,Mecklenburg-Western Pomerania,2016-04-24
12088,Mrs,1972-06-24,North Rhine-Westphalia,2015-12-08
12090,Mrs,1960-04-14,Hamburg,2016-04-24
12094,Mrs,1962-04-30,Hesse,2016-06-30
12096,Mrs,NA,North Rhine-Westphalia,2016-03-05
12099,Mrs,1962-02-02,Lower Saxony,2016-04-24
12100,Mrs,NA,Berlin,2016-04-24
12103,Mrs,1900-11-21,North Rhine-Westphalia,2015-04-21
12105,Mrs,1974-12-01,Saxony-Anhalt,2015-02-17
12106,Mr,1969-12-26,North Rhine-Westphalia,2016-04-24
12107,Mrs,1977-07-21,Rhineland-Palatinate,2015-02-17
12118,Mrs,1955-01-25,North Rhine-Westphalia,2016-04-24
12120,Mrs,1959-12-24,Hesse,2015-02-17
12124,Mrs,1963-07-15,North Rhine-Westphalia,2016-01-20
12125,Mrs,1962-04-19,Lower Saxony,2016-04-24
12128,Mrs,1976-10-04,North Rhine-Westphalia,2015-02-17
12129,Mrs,1945-01-24,Hesse,2015-04-12
12130,Mrs,NA,Lower Saxony,2016-01-20
12136,Mrs,1974-02-24,Hesse,2016-01-30
12147,Mrs,1963-02-19,Rhineland-Palatinate,2015-02-17
12152,Mrs,1957-01-11,North Rhine-Westphalia,2015-02-17
12154,Mrs,1955-02-12,Hesse,2015-02-17
12155,Mrs,1965-04-26,Schleswig-Holstein,2015-03-26
12159,Mrs,1964-03-07,Bavaria,2015-02-17
12162,Mrs,1975-07-18,Lower Saxony,2015-02-17
12164,Mrs,1962-01-06,Schleswig-Holstein,2015-02-17
12165,Mrs,1964-03-23,Lower Saxony,2015-04-18
12167,Mrs,1963-06-20,Bavaria,2015-02-17
12171,Mrs,1965-04-19,Brandenburg,2015-02-17
12176,Mrs,NA,North Rhine-Westphalia,2016-04-24
12178,Mrs,1971-11-08,North Rhine-Westphalia,2015-02-17
12184,Mrs,1954-05-08,North Rhine-Westphalia,2015-02-17
12186,Mrs,1969-09-25,North Rhine-Westphalia,2015-02-17
12192,Mrs,1962-01-05,Lower Saxony,2015-02-17
12200,Mrs,1959-03-09,Schleswig-Holstein,2016-05-14
12204,Mrs,1976-11-08,Brandenburg,2015-02-17
12206,Mrs,1949-11-21,Bavaria,2015-11-24
12209,Mrs,1967-11-03,Lower Saxony,2015-02-17
12211,Mrs,1962-01-02,Baden-Wuerttemberg,2016-03-11
12212,Mrs,1953-05-20,Baden-Wuerttemberg,2016-08-10
12227,Mrs,1977-10-25,North Rhine-Westphalia,2015-02-17
12235,Mrs,1971-02-16,North Rhine-Westphalia,2016-04-24
12237,Mrs,NA,Baden-Wuerttemberg,2016-04-24
12241,Mrs,1963-08-10,Berlin,2015-02-17
12246,Mrs,1968-09-01,Hesse,2016-04-24
12249,Mrs,1954-10-07,Baden-Wuerttemberg,2016-04-24
12251,Mrs,1957-07-21,Bavaria,2015-02-17
12260,Mrs,1969-05-03,Schleswig-Holstein,2015-02-17
12263,Mrs,1955-03-26,North Rhine-Westphalia,2016-03-15
12266,Mrs,1960-03-20,Schleswig-Holstein,2015-02-17
12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17
12275,Mrs,1962-02-10,Saxony,2016-04-24
12282,Mrs,1967-10-26,Lower Saxony,2015-03-25
12294,Mrs,1959-09-17,Baden-Wuerttemberg,2016-07-02
12295,Mrs,1956-10-04,North Rhine-Westphalia,2015-02-17
12306,Mrs,1964-05-24,Hamburg,2015-12-15
12307,Mrs,1968-08-04,Schleswig-Holstein,2015-02-17
12312,Mrs,1953-05-21,Schleswig-Holstein,2016-02-06
